bug_line,signal,is_libc,is_rfsimulator,test_case
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/csi_rx.c:1010,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_830_mut2/ue_crash_1_20251214_122110.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/csi_rx.c:1010,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_830_mut2/ue_crash_1_20251214_122127.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/csi_rx.c:1010,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_830_mut2/ue_crash_2_20251214_122058.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/csi_rx.c:1010,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_830_mut2/ue_crash_2_20251214_122115.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/csi_rx.c:1010,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_830_mut2/ue_crash_2_20251214_122131.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/nr_ulsch_coding.c:108,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_361_mut1/ue_crash_0_20251214_024314.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/nr_ulsch_coding.c:108,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_361_mut1/ue_crash_0_20251214_024330.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/nr_ulsch_coding.c:108,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_361_mut1/ue_crash_1_20251214_024334.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/nr_ulsch_coding.c:108,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_361_mut1/ue_crash_2_20251214_024321.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/srs_modulation_nr.c:383,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_453_mut2/ue_crash_0_20251214_043401.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/srs_modulation_nr.c:383,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_453_mut2/ue_crash_0_20251214_043417.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/srs_modulation_nr.c:383,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_453_mut2/ue_crash_0_20251214_043434.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/srs_modulation_nr.c:383,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_453_mut2/ue_crash_1_20251214_043404.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/srs_modulation_nr.c:383,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_453_mut2/ue_crash_1_20251214_043421.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/srs_modulation_nr.c:383,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_453_mut2/ue_crash_1_20251214_043438.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/srs_modulation_nr.c:383,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_453_mut2/ue_crash_2_20251214_043408.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/srs_modulation_nr.c:383,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_453_mut2/ue_crash_2_20251214_043425.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/srs_modulation_nr.c:383,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_453_mut2/ue_crash_2_20251214_043442.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/srs_modulation_nr.c:383,SIGSEGV,False,False,c3_c4_gdb_results/c3_compiled_intra-IE_mac_sch_f452_f453/ue_crash_1_20260113_025913.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/srs_modulation_nr.c:383,SIGSEGV,False,False,c3_c4_gdb_results/c3_compiled_intra-IE_mac_sch_f452_f453/ue_crash_1_20260113_025924.log
/home/openairinterface5g/openair1/PHY/NR_UE_TRANSPORT/srs_modulation_nr.c:383,SIGSEGV,False,False,c3_c4_gdb_results/c3_compiled_intra-IE_mac_sch_f452_f453/ue_crash_1_20260113_025935.log
/home/openairinterface5g/openair1/PHY/TOOLS/tools_defs.h:221,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_41_mut1/ue_crash_2_20251214_035706.log
/home/openairinterface5g/openair1/PHY/TOOLS/tools_defs.h:221,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_41_mut1/ue_crash_2_20251214_035723.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:179,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_695_mut2/ue_crash_0_20251214_092154.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:179,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_695_mut2/ue_crash_1_20251214_092157.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:179,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_695_mut2/ue_crash_1_20251214_092214.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:179,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_695_mut2/ue_crash_1_20251214_092231.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:179,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_695_mut2/ue_crash_2_20251214_092202.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:179,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_695_mut2/ue_crash_2_20251214_092218.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:179,SIGABRT,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_695_mut2/ue_crash_2_20251214_092235.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_692_mut2/ue_crash_0_20251214_091828.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_692_mut2/ue_crash_0_20251214_091845.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_692_mut2/ue_crash_0_20251214_091901.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_692_mut2/ue_crash_1_20251214_091831.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_692_mut2/ue_crash_1_20251214_091848.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_692_mut2/ue_crash_1_20251214_091905.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_692_mut2/ue_crash_2_20251214_091835.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_692_mut2/ue_crash_2_20251214_091852.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_692_mut2/ue_crash_2_20251214_091909.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_697_mut2/ue_crash_0_20251214_092244.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_697_mut2/ue_crash_0_20251214_092301.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_697_mut2/ue_crash_0_20251214_092318.log
/home/openairinterface5g/openair1/PHY/nr_phy_common/src/nr_phy_common_csirs.c:42,SIGSEGV,False,False,c1_c2_gdb_results/c1_compiled_value_range_additional_mac_sch_v2_697_mut2/ue_crash_1_20251214_092247.log
