bug_line,signal,is_libc,is_rfsimulator,test_case
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_31_mut2/ue_crash_0_20260114_201554.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_41_mut1/ue_crash_0_20260114_202649.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_41_mut1/ue_crash_0_20260114_202658.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_41_mut1/ue_crash_0_20260114_202706.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1098/ue_crash_0_20260115_000841.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1098/ue_crash_0_20260115_000850.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1098/ue_crash_0_20260115_000858.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1372/ue_crash_0_20260115_010712.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1372/ue_crash_0_20260115_010721.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1372/ue_crash_0_20260115_010729.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1646/ue_crash_0_20260115_020744.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1921/ue_crash_0_20260115_030938.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1921/ue_crash_0_20260115_030947.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1921/ue_crash_0_20260115_030956.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1922/ue_crash_0_20260115_031004.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1922/ue_crash_0_20260115_031013.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1922/ue_crash_0_20260115_031021.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1923/ue_crash_0_20260115_031030.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1923/ue_crash_0_20260115_031038.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut1923/ue_crash_0_20260115_031047.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ra_procedures.c:79,SIGABRT,False,False,mac_sch_77_mut2194/ue_crash_0_20260115_040834.log
